Código,Tipo,Nombre comercial,Fabricante,F. de registro,Url
F0004740/2031,Enmienda orgánica Compost,ABONO TERRA MAX,APAYCACHANA - 6  S.L.,31/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4740
F0002644/2026,Abono órgano-mineral Pk líquido,OCEANUM ORGANIC +,"ABAXTON NUTRICOM IBERICA, S.L.",24/05/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4741
F0004742/2031,Abono orgánico NPK de origen animal,ITALPOLLINA,"AGROTECNOLOGÍAS NATURALES, S.L.U. (ATENS, S.L.)",11/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4742
F0004743/2031,Microorganismos no micorrícicos,AZONIC,"ESTABLECIMIENTOS HEFE, S.L.",31/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4743
F0004749/2031,Microorganismos no micorrícicos,UNIGREEN AVANTO,"GREEN UNIVERSE AGRICULTURE, S.L.",31/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4749
F0004750/2031,Microorganismos no micorrícicos,UNIGREEN POWER S,"GREEN UNIVERSE AGRICULTURE, S.L.",31/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4750
F0004751/2031,Abono orgánico NPK de origen animal y vegetal,DUETTO 337,"AGROTECNOLOGÍAS NATURALES, S.L.U. (ATENS, S.L.)",11/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4751
F0004762/2031,Enmienda orgánica Compost,"ENMIENDA ORGÁNICA COMPOST, ARYSAN COMPOST","GESTION DE RESIDUOS LOS CLAVIJOS, S.L",13/04/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4762
F0004763/2031,Enmienda orgánica húmica,ORGAMAX G,"PRODUCTOS AGRICOLAS MACASA, S.L.",11/05/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4763
F0004764/2031,Abono órgano-mineral NPK con lignito o leonardita,LABIN 8-5-10,"PRODUCTOS AGRICOLAS MACASA, S.L.",07/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4764
F0003073/2027,Abono órgano-mineral NPK con lignito o leonardita,LABIN 6-10-20 + 2 MgO,"PRODUCTOS AGRICOLAS MACASA, S.L.",09/05/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4766
F0004767/2031,Enmienda orgánica húmica,ORGANOTERRA,"FERTINAGRO ORGANIA, S.L.U.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4767
F0004768/2031,Abono órgano-mineral NPK (con o sin turba) con fosfato roca,ORGANOTERRA PLUS,"FERTINAGRO ORGANIA, S.L.U.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4768
F0002645/2026,Abono órgano-mineral Pk líquido,OCEANUM ORGANIK,"ABAXTON NUTRICOM IBERICA, S.L.",24/05/2016,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4769
F0004776/2031,Abono orgánico NK líquido de origen vegetal,VINA-ZAS,"FICO GRUPO ISPEMAR, S.L.",16/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4776
F0004777/2031,Abono órgano-mineral NK líquido,"ABONO MEZCLA ORGANO-MINERAL LIQUIDO NK 2,5-3,5 CON HIERRO (Fe) KOMBA","ORGANICOS PEDRIN, S.L",10/09/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4777
F0004778/2031,Enmienda orgánica Compost,COMPOST DE FELANITX,"TIRME, S.A.",24/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4778
F0004780/2031,Abono órgano-mineral NPK líquido,NUTRI LIQUID MACROGAN 3-20-3 PCI,"FOMENTO Y DESARROLLO AGRICOLA, S.L.",08/10/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4780
F0001551/2031,Abono orgánico NK líquido de origen vegetal,EVOPLANT,"ORGÁNICOS SANGONERA, S.L.",20/12/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4783
F0004784/2031,Abono órgano-mineral NPK líquido,NUTRI LIQUID MACROGAN 5-12-5 PCI,"FOMENTO Y DESARROLLO AGRICOLA, S.L.",08/10/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4784
F0004785/2031,Enmienda orgánica Compost de estiércol,PEPILLO FERTILIZANTE ORGÁNICO,"PEPILLOS TRUCKING, S.L.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4785
F0003609/2028,Enmienda orgánica Vermicompost,"GAMA DE PRODUCTOS ""HUMUS DE LOMBRIZ ECOCELTA GALICIA""","ECOCELTA GALICIA,S.L.",17/10/2018,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4788
F0004790/2031,Abono orgánico NK líquido de origen vegetal,ORGANTEC,"ASITEC GREEN,S.L",31/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4790
F0004791/2031,Enmienda orgánica Compost,GECOFERT,"ECOFERT SANSOAIN, S.L",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4791
F0004793/2031,Abono órgano-mineral NPK,HUMIFUERZA BALANCE,"FERTINAGRO ORGANIA, S.L.U.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4793
F0004794/2031,Abono orgánico NP de origen animal,HUMIFUERZA ECO Pellet,"FERTINAGRO ORGANIA, S.L.U.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4794
F0004795/2031,Abono orgánico NP de origen animal,HUMIFUERZA ECO Polvo,"FERTINAGRO ORGANIA, S.L.U.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4795
F0004796/2031,Abono órgano-mineral NPK,HUMIFUERZA GLOBAL,"FERTINAGRO ORGANIA, S.L.U.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4796
F0004797/2031,Abono órgano-mineral NPK,HUMIFUERZA HORTO,"FERTINAGRO ORGANIA, S.L.U.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4797
F0004798/2031,Abono órgano-mineral nitrogenado,HUMIFUERZA NITRO,"FERTINAGRO ORGANIA, S.L.U.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4798
F0004799/2031,Enmienda orgánica húmica,HUMIFUERZA PELLET,"FERTINAGRO ORGANIA, S.L.U.",24/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4799
F0004800/2031,Abono órgano-mineral NPK,HUMIFUERZA ROOT,"FERTINAGRO ORGANIA, S.L.U.",24/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4800
F0004801/2031,Abono órgano-mineral NPK,HUMIFUERZA UNICA,"FERTINAGRO ORGANIA, S.L.U.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4801
F0004802/2031,Abono órgano-mineral NPK,HUMIFUERZA UNIVERSAL,"FERTINAGRO ORGANIA, S.L.U.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4802
F0004803/2031,Abono orgánico NP de origen animal,HUMIBIO N,"FERTINAGRO ORGANIA, S.L.U.",22/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4803
F0004805/2031,Abono órgano-mineral NPK líquido,FULVIN,"JILOCA INDUSTRIAL, S.A.",24/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4805
F0001499/2031,Abono orgánico NK líquido de origen vegetal,NATOR,"BC FERTILIS, S.L.",25/10/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4806
F0004809/2031,Abono orgánico NPK de origen animal y vegetal,ACTION NEW,"AGUIGAME, S.L.",31/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4809
F0004810/2031,Abono orgánico NPK de origen animal y vegetal,ACTION PREMIUM,"AGUIGAME, S.L.",31/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4810
F0004812/2031,Abono orgánico NK líquido de origen vegetal,SOLORGANIC,INAGROUP BIOTECH S.L.,04/05/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4812
F0004818/2031,Enmienda orgánica Compost,CG-20,"COMPOST GALICIA, S.A.",15/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4818
F0004821/2031,Abono orgánico NK líquido de origen vegetal,VITUM 10,"HEFONA GROUP, S.L",15/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4821
F0001591/2031,Abono orgánico NPK de origen animal,TOPFERT,"VAN HET MEER, S.L.",18/02/2011,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4825
F0004826/2031,Abono orgánico NK líquido de origen vegetal,DELTASTIM FORTE,"SF DELTA CHEM IBERIA, S.A.U.",23/04/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4826
F0004827/2031,Abono orgánico NK líquido de origen vegetal,PROVIG NURON ORGANIC ,AGRO GM S.L,13/04/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4827
F0004828/2031,Abono orgánico NK líquido de origen vegetal,GAMA DE PRODUCTOS RIZORGANIC,AGROGENIA BIOTECH S.L,11/05/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4828
F0004830/2031,Microorganismos no micorrícicos,CONTRIBUTE™ Aid,"ALLTECH CROP SCIENCE IBERIA, S.L.",20/07/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4830
F0004831/2031,Abono órgano-mineral NPK con turba,TRABUCO N,"FERTISIERRA, S.L",07/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4831
F0004832/2031,Abono órgano-mineral NK líquido,FERTIORMONT POTASIO,"FERTILIZANTES ORGANICOS MONTAÑO, S.L.",04/05/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4832
F0004835/2031,Enmienda orgánica húmica,HUMIKOIA,DESARROLLOS MEDIOAMBIENTALES LA COYA S.L.U,31/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4835
F0004836/2031,Enmienda orgánica húmica,FERTHUMIC,"ECOFERT SANSOAIN, S.L",31/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4836
F0001507/2031,Abono orgánico NPK de origen animal y vegetal,"MH FITOABONO NPK ""N""","FERTILIZANTES MEGAHUMITER, S.L",17/11/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4839
F0001508/2031,Abono orgánico NPK de origen animal y vegetal,"MH FITOABONO NPK ""S""","FERTILIZANTES MEGAHUMITER, S.L",17/11/2010,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4840
F0004708/2030,Abono órgano-mineral NPK (con o sin turba) con fosfato roca,HUMICOMPLEX 455 BIO K,"FERTINAGRO ORGANIA, S.L.U.",17/11/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4842
F0004844/2031,Abono orgánico NK líquido de origen vegetal,FEM LIQUIT,"XEM ABONOS, S.L.",31/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4844
F0004845/2031,Abono orgánico NK líquido de origen vegetal,MAX RADICULAR,AGROTECNICA II S.L,31/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4845
F0004846/2031,Abono órgano-mineral NPK con lignito o leonardita,GOMBAU NATURE 4-4-10,"FERTILIZANTES GOMBAU, S.L.",31/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4846
F0004040/2029,Abono con microorganismos no micorrícicos,BN-RENOV,"BIOLÓGICA NATURE, S.L.U.",05/12/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4847
F0003626/2029,Enmienda orgánica húmica,MOGE 80,"GENERAL AGRI GROUP 21, S.L",15/04/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4848
F0004850/2031,Enmienda orgánica húmica,TRADESOIL,TRADE CORPORATION INTERNATIONAL S.A.U.,10/09/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4850
F0004851/2031,Abono orgánico NK líquido de origen vegetal,DIOXI ORGAN,"AGROBIOLOGY CROP NUTRITION, S.L.U.",06/07/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4851
F0001260/2030,Abono orgánico nitrogenado de origen animal,NITRO-PLUS,"DEFEDER ALCOLEA, S.L.",23/11/2009,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4852
F0004271/2030,Abono orgánico NPK de origen animal,oFrass,MEALFOOD EUROPE S.L,20/01/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4855
F0004856/2031,Enmienda orgánica Compost vegetal,AGRIORGAN VEGETAL,"FERTINAGRO ORGANIA, S.L.U.",23/04/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4856
F0004857/2031,Microorganismos no micorrícicos,CONTRIBUTE™ ibK,"ALLTECH CROP SCIENCE IBERIA, S.L.",20/07/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4857
F0004860/2031,Enmienda orgánica Compost,GUACOM,JOSEP MARIA GUÁRDIA PIJUAN,05/11/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4860
F0004865/2031,Microorganismos no micorrícicos,BACTRIUM,"AGROTECNOLOGÍAS NATURALES, S.L.U. (ATENS, S.L.)",24/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4865
F0004417/2030,Abono órgano-mineral NK líquido,OSMONUBOL,"EIBOL IBERICA, S.L.",25/11/2020,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4866
F0004872/2032,Enmienda orgánica Compost vegetal,COMPOST MURCIA CMM,COMPOST MURCIA S.L,27/01/2022,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4872
F0004875/2031,Abono orgánico NPK de origen animal y vegetal,DUETTO 558,"AGROTECNOLOGÍAS NATURALES, S.L.U. (ATENS, S.L.)",20/07/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4875
F0004876/2031,Abono órgano-mineral NPK,HUMIFERTAK 40,"FERTINAGRO ORGANIA, S.L.U.",23/04/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4876
F0004879/2031,Enmienda orgánica Compost,COMPOLASO,"BIOCOMPOSTAJES LASO, S.L.",06/07/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4879
F0004880/2031,Enmienda orgánica Compost,COMPOLASO PELLET,"BIOCOMPOSTAJES LASO, S.L.",06/07/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4880
F0004883/2031,Abono orgánico NPK de origen animal y vegetal,GUANITO,"AGROTECNOLOGÍAS NATURALES, S.L.U. (ATENS, S.L.)",04/05/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4883
F0004884/2031,Enmienda orgánica húmica,FERTINVER,"EJIDO MEDIO AMBIENTE, S.A.",15/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4884
F0004885/2031,Enmienda orgánica Compost,ARAFEM 4,"VESTIBULUM, S.L.",07/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4885
F0004888/2031,Abono orgánico NPK de origen animal y vegetal,Estiércol  Compostado TERRA BONA,"AGROVIVER, S.L.",14/07/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4888
F0004121/2029,Abono con microorganismos no micorrícicos,RADISEI,"SOCIEDAD EUROPEA DE INTERCAMBIO DE PRODUCTOS AGRICOLAS, S.A.",29/10/2019,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4889
F0004890/2031,Enmienda orgánica húmica,VIVENTIA ROOT,"FERTINAGRO ORGANIA, S.L.U.",18/05/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4890
F0004891/2031,Abono orgánico NK líquido de origen vegetal,ACM-FUL EXTRA,"AGRO CONSULTING DEL MEDITERRÁNEO, S.L",24/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4891
F0004892/2031,Abono orgánico NK líquido de origen vegetal,ACM-FULVIC PLUS,"AGRO CONSULTING DEL MEDITERRÁNEO, S.L",24/03/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4892
F0004895/2031,Enmienda orgánica Compost de estiércol,ORGANIZEN,"LOS ZENEQUES, S.L.",15/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4895
F0004896/2031,Enmienda orgánica Compost de estiércol,GALLICOMPOST,"INPROG, S.L.",18/05/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4896
F0004897/2031,Abono órgano-mineral NK,NUBIECOL NITRO,"INPROG, S.L.",18/05/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4897
F0004899/2031,Abono orgánico NK líquido de origen vegetal,NUTRE ORGANICS,"NOVASYS PHARMA, S.L.",10/09/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4899
F0004900/2031,Enmienda orgánica Vermicompost,Humus de Lombriz Naturfera,RAQUEL CAMARERO BRIONES,15/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4900
F0003213/2027,Abono órgano-mineral NPK,ORGANPELLET POTAS,"FERTIGAMA, S.L.",20/09/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4901
F0003145/2027,Abono orgánico NP de origen animal y vegetal,ORGANPELLET NITRO,"FERTIGAMA, S.L.",28/06/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4902
F0003204/2027,Abono orgánico NPK de origen animal y vegetal,ORGANPELLET COMPLET,"FERTIGAMA, S.L.",25/07/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4903
F0003203/2027,Abono orgánico NPK de origen animal y vegetal, ORGALLIN PELLET,"FERTIGAMA, S.L.",03/10/2017,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4904
F0004905/2031,Abono orgánico NK líquido de origen vegetal,Fertilizante Universal,"SOCIEDAD EUROPEA DE INTERCAMBIO DE PRODUCTOS AGRICOLAS, S.A.",23/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4905
F0004906/2031,Microorganismos no micorrícicos,BIOBIZZ MICROBES ,"BIOBIZZ WORLDWIDE, S.L.",06/07/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4906
F0004908/2032,Abono orgánico NK líquido de origen vegetal,NATURGREEN,NATURGREEN FERTILIZANTES S.L.U,27/01/2022,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4908
F0004915/2031,Enmienda orgánica Compost,RYCORGANIC 90,TRARYC SL,18/05/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4915
F0004919/2031,Abono órgano-mineral NK,GEOLIA ABONO CÉSPED,"COMPO IBERIA, S.L.",07/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4919
F0001714/2021,Abono orgánico NPK de origen animal,FERTI-AVI,"DEFEDER ALCOLEA, S.L.",13/12/2011,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4921
F0004922/2031,Enmienda orgánica Vermicompost,HUMUS VAL DEL MAZO,Marta García Martínez,26/07/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4922
F0004923/2031,Enmienda orgánica húmica,HUMAXSOIL,"ABAXTON NUTRICOM IBERICA, S.L.",15/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4923
F0004924/2031,Abono orgánico NPK de origen animal,RIGEL,"AGROTECNOLOGÍAS NATURALES, S.L.U. (ATENS, S.L.)",15/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4924
F0004925/2031,Abono órgano-mineral NK,VERDE,"INPROG, S.L.",15/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4925
F0004927/2031,Abono orgánico nitrogenado de origen vegetal,AGROCLEAN-BET dry,"AGROCLEAN, S.L",14/07/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4927
F0004932/2031,Abono orgánico NK líquido de origen vegetal,NUTRIMAT,BIONUTRIECO S.L.,23/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4932
F0004934/2031,Abono orgánico NK líquido de origen vegetal,MAXIMA BET,"INTERJOSPAL, S.L.",23/06/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4934
F0004270/2031,Microorganismos no micorrícicos,BN-RENOV MICRO,"BIOLÓGICA NATURE, S.L.U.",17/02/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4937
F0004942/2031,Enmienda orgánica Compost,COMPOST AQUALIA,"FCC AQUALIA, S.A.",05/11/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4942
F0004945/2031,Microorganismos no micorrícicos,Kreotec,ThinkBio Europe S.L.,22/11/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4945
F0004948/2031,Abono orgánico NK líquido de origen vegetal,FLECOTEC GREEN VEG,"FUENTES FERTILIZANTES, S.L.U.",10/09/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4948
F0004950/2031,Enmienda orgánica húmica,GOE-700,"PRAGIMED, S.L.",10/09/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4950
F0004955/2031,Enmienda orgánica Compost,RESTORGA,"NUTRICROP, S.L.",10/09/2021,https://www.mapa.gob.es/app/consultafertilizante/DetalleFertilizante.aspx?clave=4955
